Date, Adj Close, Close, High, Low, Open, Volume
2014-08-25, 216.02, 216.02, 217.32, 215.85, 217.20, 1240600 
2014-08-22, 216.09, 216.09, 216.95, 215.30, 216.20, 1786400 
2014-08-21, 215.75, 215.75, 216.97, 215.71, 216.50, 1386000 
2014-08-20, 216.20, 216.20, 216.44, 214.43, 214.58, 1824200 
2014-01-31, 214.23, 215.43, 218.90, 215.11, 216.13, 6114300 
2014-01-30, 219.65, 220.88, 226.00, 216.31, 225.75, 5010100 
2014-05-05, 206.35, 207.13, 207.88, 203.00, 203.75, 3448200 
2014-08-29, 212.52, 212.52, 215.00, 212.10, 214.56, 3661500 
2014-04-16, 208.57, 209.36, 209.56, 205.48, 207.00, 3958200 
2014-04-17, 207.16, 207.95, 211.54, 207.95, 210.34, 3341000 
2012-11-26, 145.29, 147.25, 147.61, 146.42, 147.61, 2155900 
2014-03-07, 224.71, 225.56, 225.73, 223.54, 224.95, 2242800 
2014-04-10, 200.79, 201.55, 209.07, 200.15, 208.26, 5100900 
2014-04-11, 195.89, 196.63, 200.00, 194.84, 199.23, 7484900 
2014-05-28, 213.39, 213.80, 214.50, 213.01, 214.50, 1805800 
2014-08-26, 216.73, 216.73, 218.00, 216.18, 216.49, 1736000 
2012-04-02, 116.71, 118.98, 119.90, 117.10, 118.00, 2944400 
2012-09-04, 126.52, 128.52, 129.15, 127.62, 128.36, 2550200 
2012-09-05, 125.62, 127.61, 129.00, 126.95, 128.86, 3174700 
2012-09-06, 127.48, 129.50, 129.50, 127.80, 128.18, 3924600 
2012-09-07, 127.69, 129.71, 129.96, 128.67, 129.51, 2697300 
2013-05-07, 177.77, 179.79, 179.86, 177.22, 179.49, 2969100 
2013-05-06, 176.88, 178.89, 180.77, 178.13, 179.34, 3271000 
2013-05-01, 164.16, 166.02, 168.26, 163.60, 166.99, 3063100 
2013-05-03, 177.52, 179.54, 180.84, 176.43, 176.96, 3756600 
2013-05-02, 173.43, 175.40, 179.66, 170.00, 170.00, 7669300 
2013-05-09, 176.58, 178.58, 179.88, 178.23, 179.23, 2875300 
2013-05-08, 177.25, 179.26, 179.50, 177.70, 179.46, 3612300 
2013-03-14, 158.86, 160.66, 161.07, 159.30, 159.40, 3713400 
2013-03-15, 156.77, 158.55, 160.64, 158.53, 160.03, 4399900 
2012-06-06, 114.33, 116.34, 116.50, 114.83, 114.97, 3096000 
2013-03-11, 159.37, 161.18, 161.60, 160.41, 161.37, 1685500 
2013-03-12, 158.01, 159.80, 160.97, 159.03, 160.68, 2085200 
2013-03-13, 157.58, 159.37, 160.40, 158.85, 159.50, 2755400 
2013-03-18, 156.30, 158.07, 159.18, 156.40, 157.28, 3790700 
2013-03-19, 154.25, 156.00, 159.35, 155.68, 158.00, 4413100 
2013-10-21, 198.52, 200.04, 201.68, 199.26, 201.05, 2881500 
2013-10-23, 197.38, 198.89, 199.11, 197.18, 198.68, 1869100 
2013-08-27, 172.85, 174.17, 175.08, 172.57, 172.98, 3190600 
2013-10-25, 201.52, 203.06, 203.90, 201.52, 203.74, 2753600 
2013-08-21, 177.04, 178.39, 181.50, 172.52, 173.26, 7732700 
2013-08-22, 177.56, 178.92, 181.43, 177.02, 179.64, 2646600 
2013-08-23, 177.74, 179.10, 180.59, 177.62, 180.40, 2451800 
2013-10-29, 202.69, 204.24, 205.25, 203.48, 203.48, 2149900 
2013-10-28, 201.54, 203.08, 204.50, 202.45, 203.57, 1713600 
2013-08-28, 173.88, 175.21, 175.79, 173.37, 173.37, 3918000 
2013-08-29, 174.04, 175.37, 177.28, 174.79, 175.11, 2351200 
2014-02-25, 226.25, 227.11, 228.43, 225.49, 226.19, 2834900 
2013-07-01, 183.48, 185.22, 187.46, 183.63, 183.90, 2904000 
2014-02-24, 225.33, 226.19, 227.43, 223.47, 223.73, 2704300 
2014-02-27, 225.42, 226.28, 227.80, 225.60, 226.19, 2024400 
2012-07-31, 126.84, 129.07, 130.68, 128.50, 130.43, 2240400 
